FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,DEROTANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MODEL,MOD_AMP,MOD_X,MOD_Y,PHOTFLUX,PHOTRAD,MEDFLUX,SUMFLUX,PEAKFLUX,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,Q_sem,U_sem,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE,DOUBLE_SUM,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,Q,U,Q_PHOTON_NOISE,U_PHOTON_NOISE,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS
VDATA20220128A_00000526_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:23:07.610,08:23:15.584,08:22:59.635,22:23:07.616,22:23:15.591,22:22:59.641,59607.3493865,59607.349479,59607.349294,VTMP00000526,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.24,2000.0,NS_IR,-0.12,1.028,13.40308,290.85948,76.59692,Nasmyth-IR,OFF,IR,25.4,622.0,271.45,5.1,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,0,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.97199,145.97198,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.80188,+24:02:22.52,ADI,-113.292,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:23:24,1,VMPA00016675,iXon Ultra 897 - VAMPIRES 2.0,50.0,0.0,HWP(NIR),45,7.49,105.2765753328092,105.1834915335744,105.2299474619039,26.62994746190387,2,128.5,128.5,0.89392007917848,0.4482263848119,-0.4482263848119,0.89392007917848,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.0409,24.0409,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,12959.10013523638,182.6250843240098,182.6247403342475,1569321.004526977,30,28.39263916015625,4136271.0,19313.67578125,182.0,182.0,19313.67578125,944655.6386419208,0,0,514.2991059088962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000527_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:23:07.610,08:23:15.584,08:22:59.635,22:23:07.616,22:23:15.591,22:22:59.641,59607.3493865,59607.349479,59607.349294,VTMP00000527,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.24,2000.0,NS_IR,-0.12,1.028,13.40308,290.85948,76.59692,Nasmyth-IR,OFF,IR,25.4,622.0,271.45,5.1,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,0,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.97199,145.97198,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.80188,+24:02:22.52,ADI,-113.292,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:23:24,2,VMPA00016675,iXon Ultra 897 - VAMPIRES 2.0,50.0,0.0,HWP(NIR),45,7.49,105.2765753328092,105.1834915335744,105.2299474619039,26.62994746190387,2,128.5,128.5,0.89392007917848,0.4482263848119,-0.4482263848119,0.89392007917848,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.0409,24.0409,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,12544.50505831554,182.6369671235273,182.5926847637236,1535937.232814943,30,28.26716995239258,4069978.0,18868.33984375,182.0,182.0,18868.33984375,922355.8733216482,0,0,508.1925180620967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000528_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:23:56.346,08:24:04.256,08:23:48.436,22:23:56.353,22:24:04.263,22:23:48.443,59607.3499535,59607.350046,59607.349861,VTMP00000528,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.26,2000.0,NS_IR,-0.12,1.029,13.58243,290.64542,76.41757,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.1,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.06796,146.06804,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.72373,+24:02:22.52,ADI,-113.579,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:08,1,VMPA00016677,iXon Ultra 897 - VAMPIRES 1.0,50.0,45.0,HWP(NIR),45,7.49,104.993461119255,104.9024453954117,104.9478705038061,26.34787050380606,2,128.5,128.5,0.89611593247518,0.44382004862798,-0.44382004862798,0.89611593247518,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,2860.992262304482,182.57074929914,182.6361781753344,808391.0075933834,30,24.71305274963379,2995298.25,5648.2099609375,182.0,182.0,5648.2099609375,399401.2424050877,0,0,334.4134324520543,0.0198868011598673,-0.1451493194545368,0.0003924801044933,0.0003965146036098,1818421.029544191,713.5529899339949,0.0,0.0,0.0,0.0,36162.57743946655,713.5529899339949
VDATA20220128A_00000529_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:23:56.346,08:24:04.256,08:23:48.436,22:23:56.353,22:24:04.263,22:23:48.443,59607.3499535,59607.350046,59607.349861,VTMP00000529,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.26,2000.0,NS_IR,-0.12,1.029,13.58243,290.64542,76.41757,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.1,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.06796,146.06804,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.72373,+24:02:22.52,ADI,-113.579,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:08,2,VMPA00016677,iXon Ultra 897 - VAMPIRES 1.0,50.0,45.0,HWP(NIR),45,7.49,104.993461119255,104.9024453954117,104.9478705038061,26.34787050380606,2,128.5,128.5,0.89611593247518,0.44382004862798,-0.44382004862798,0.89611593247518,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,2731.34348345663,182.5663709297369,182.6127757674005,765580.3172851565,30,23.9328498840332,2845144.25,5245.3203125,182.0,182.0,5245.3203125,377837.98490692896,0,0,325.2608667918892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000530_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:23:56.346,08:24:04.256,08:23:48.436,22:23:56.353,22:24:04.263,22:23:48.443,59607.3499535,59607.350046,59607.349861,VTMP00000530,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.26,2000.0,NS_IR,-0.12,1.029,13.58243,290.64542,76.41757,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.1,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.06796,146.06804,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.72373,+24:02:22.52,ADI,-113.579,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:12,1,VMPA00016679,iXon Ultra 897 - VAMPIRES 2.0,50.0,45.0,HWP(NIR),45,7.49,104.993461119255,104.9024453954117,104.9478705038061,26.34787050380606,2,128.5,128.5,0.89611593247518,0.44382004862798,-0.44382004862798,0.89611593247518,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,3536.327615923575,182.5878621987641,182.6589407574908,1036160.28038208,30,30.66859817504883,3754782.25,7162.166015625,182.0,182.0,7162.166015625,513291.2411454332,0,0,379.1062415928912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000531_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:23:56.346,08:24:04.256,08:23:48.436,22:23:56.353,22:24:04.263,22:23:48.443,59607.3499535,59607.350046,59607.349861,VTMP00000531,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.26,2000.0,NS_IR,-0.12,1.029,13.58243,290.64542,76.41757,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.1,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.06796,146.06804,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.72373,+24:02:22.52,ADI,-113.579,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:12,2,VMPA00016679,iXon Ultra 897 - VAMPIRES 2.0,50.0,45.0,HWP(NIR),45,7.49,104.993461119255,104.9024453954117,104.9478705038061,26.34787050380606,2,128.5,128.5,0.89611593247518,0.44382004862798,-0.44382004862798,0.89611593247518,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,3781.410621657014,182.5629124241706,182.637496662347,1066517.998259277,30,31.28716468811035,3856674.0,7435.14990234375,182.0,182.0,7435.14990234375,527890.561086741,0,0,384.4598181325071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000532_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:26.917,08:24:34.895,08:24:18.938,22:24:26.923,22:24:34.902,22:24:18.944,59607.350301,59607.350394,59607.350208,VTMP00000532,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.25,2000.0,NS_IR,-0.12,1.029,13.6965,290.51285,76.3035,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.13,146.12999,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.66471,+24:02:22.52,ADI,-113.76,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:39,1,VMPA00016681,iXon Ultra 897 - VAMPIRES 1.0,50.0,22.5,HWP(NIR),45,7.49,104.8232749259348,104.7330031353607,104.7780572987302,26.17805729873018,2,128.5,128.5,0.89742738841969,0.44116219524594,-0.44116219524594,0.89742738841969,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,414.4391016091182,183.1449713499633,182.3854498427813,472264.9924758912,30,26.95284271240234,2726564.0,1789.299926757812,182.0,183.0,1789.2999267578125,188446.5807885795,0,0,229.70642318364548,0.0052270076239612,-0.1371802401649191,0.0005704948004308,0.0005758298200705,860332.8414588262,490.8087078962248,0.0,0.0,0.0,0.0,4496.966321449552,490.8087078962248
VDATA20220128A_00000533_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:26.917,08:24:34.895,08:24:18.938,22:24:26.923,22:24:34.902,22:24:18.944,59607.350301,59607.350394,59607.350208,VTMP00000533,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.25,2000.0,NS_IR,-0.12,1.029,13.6965,290.51285,76.3035,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.13,146.12999,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.66471,+24:02:22.52,ADI,-113.76,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:39,2,VMPA00016681,iXon Ultra 897 - VAMPIRES 1.0,50.0,22.5,HWP(NIR),45,7.49,104.8232749259348,104.7330031353607,104.7780572987302,26.17805729873018,2,128.5,128.5,0.89742738841969,0.44116219524594,-0.44116219524594,0.89742738841969,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,400.0362850880324,183.0834659078189,182.3634106629405,459814.1398245241,30,26.64743423461914,2633414.75,1777.3974609375,182.0,183.0,1777.3974609375,182709.50703428907,0,0,226.1828030449904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000534_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:26.917,08:24:34.895,08:24:18.938,22:24:26.923,22:24:34.902,22:24:18.944,59607.350301,59607.350394,59607.350208,VTMP00000534,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.25,2000.0,NS_IR,-0.12,1.029,13.6965,290.51285,76.3035,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.13,146.12999,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.66471,+24:02:22.52,ADI,-113.76,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:43,1,VMPA00016683,iXon Ultra 897 - VAMPIRES 2.0,50.0,22.5,HWP(NIR),45,7.49,104.8232749259348,104.7330031353607,104.7780572987302,26.17805729873018,2,128.5,128.5,0.89742738841969,0.44116219524594,-0.44116219524594,0.89742738841969,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,541.5806016430935,183.1840236436087,182.3369916589436,613266.9934973142,30,34.06423568725586,3442144.25,2367.432861328125,182.0,183.0,2367.432861328125,245208.4305343993,0,0,262.0274002196724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000535_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:26.917,08:24:34.895,08:24:18.938,22:24:26.923,22:24:34.902,22:24:18.944,59607.350301,59607.350394,59607.350208,VTMP00000535,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.25,2000.0,NS_IR,-0.12,1.029,13.6965,290.51285,76.3035,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.13,146.12999,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.66471,+24:02:22.52,ADI,-113.76,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:24:43,2,VMPA00016683,iXon Ultra 897 - VAMPIRES 2.0,50.0,22.5,HWP(NIR),45,7.49,104.8232749259348,104.7330031353607,104.7780572987302,26.17805729873018,2,128.5,128.5,0.89742738841969,0.44116219524594,-0.44116219524594,0.89742738841969,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,538.150950520431,183.0886955254268,182.3594208291888,611212.6543072509,30,33.78947448730469,3456023.5,2384.2021484375,182.0,183.0,2384.2021484375,243968.3231015584,0,0,261.36397616306715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000536_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:59.067,08:25:06.992,08:24:51.142,22:24:59.074,22:25:06.999,22:24:51.149,59607.3506825,59607.350775,59607.35059,VTMP00000536,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.288,24:02:27.26,2000.0,NS_IR,-0.12,1.03,13.81397,290.37916,76.18603,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.195,146.19499,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.60358,+24:02:22.52,ADI,-113.945,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:11,1,VMPA00016683,iXon Ultra 897 - VAMPIRES 1.0,50.0,67.5,HWP(NIR),45,7.49,104.6386084181538,104.5501389949448,104.5942948675035,25.99429486750351,2,128.5,128.5,0.89883769192541,0.43828164868518,-0.43828164868518,0.89883769192541,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859533333333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,3691.324777326887,182.484386507573,182.4304927905152,849758.0665478518,30,24.4789981842041,2966456.0,6430.8193359375,183.0,183.0,6430.8193359375,440435.7344281616,0,0,351.1723247017472,0.0131311116962889,-0.1397024020667501,0.0003728168842928,0.0003764049439219,2014845.491590226,751.103666361389,0.0,0.0,0.0,0.0,26457.161200835544,751.103666361389
VDATA20220128A_00000537_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:59.067,08:25:06.992,08:24:51.142,22:24:59.074,22:25:06.999,22:24:51.149,59607.3506825,59607.350775,59607.35059,VTMP00000537,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.288,24:02:27.26,2000.0,NS_IR,-0.12,1.03,13.81397,290.37916,76.18603,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.195,146.19499,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.60358,+24:02:22.52,ADI,-113.945,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:11,2,VMPA00016683,iXon Ultra 897 - VAMPIRES 1.0,50.0,67.5,HWP(NIR),45,7.49,104.6386084181538,104.5501389949448,104.5942948675035,25.99429486750351,2,128.5,128.5,0.89883769192541,0.43828164868518,-0.43828164868518,0.89883769192541,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859533333333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,3588.235565245469,182.5383219753577,182.3830707206385,820852.8942016602,30,23.84280586242676,2883051.25,6439.8447265625,182.0,183.0,6439.8447265625,426247.63388269313,0,0,345.4697284758018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
